event_message,event_type,execution_id,function_id,id,level,timestamp
shutdown,Shutdown,981aa07d-2b37-4f0d-9e83-87f869f04369,533e62c9-4529-43b4-863d-ed08e7072475,a2e02e75-2f36-4965-92a2-83d192c59a53,log,1778300511421000
shutdown,Shutdown,bb903d12-976c-404f-b392-20e999ba178b,533e62c9-4529-43b4-863d-ed08e7072475,8001ad07-2a72-4e7b-92f9-a25d6602dfad,log,1778300509623000
"[LAYOUT-REGION-DEBUG] slide=? field=slide_label accepted=true promotionDetected=false label=""PRINCIPAIS APRENDIZADOS""
",Log,981aa07d-2b37-4f0d-9e83-87f869f04369,533e62c9-4529-43b4-863d-ed08e7072475,0f999e0e-e618-4ab5-a122-bc2c85b5e421,info,1778300457383000
"[SLIDE-BINDING-DEBUG] stage=rendererInput module=5 slideIdx=1 layout=code title=""Manipulando JSON com o Módulo json"" itemsCount=3 leftCount=0 rightCount=0 firstItems=""O módulo json do Python conver | json.dumps() serializa um obje""
",Log,981aa07d-2b37-4f0d-9e83-87f869f04369,533e62c9-4529-43b4-863d-ed08e7072475,03f87c5b-04d2-4dd1-a796-aa7d8d09f651,info,1778300457383000
"[SLIDE-BINDING-DEBUG] stage=v5SlideLike module=5 slideIdx=3 layout=code title=""Realizando Requisições HTTP com requests"" sectionLabel=""CÓDIGO"" items=4 leftItems=0 rightItems=0
",Log,981aa07d-2b37-4f0d-9e83-87f869f04369,533e62c9-4529-43b4-863d-ed08e7072475,1b931ef6-e348-4bf1-abfe-b0ba6e0b5263,info,1778300457383000
"[LAYOUT-REGION-DEBUG] slide=? field=slide_label accepted=true promotionDetected=false label=""CONCEITO""
",Log,981aa07d-2b37-4f0d-9e83-87f869f04369,533e62c9-4529-43b4-863d-ed08e7072475,7fa365f5-f667-4632-9fd3-46a9bc08e914,info,1778300457383000
"[SLIDE-BINDING-DEBUG] stage=v5SlideLike module=5 slideIdx=4 layout=takeaways title=""Principais Aprendizados do Módulo"" sectionLabel=""PRINCIPAIS APRENDIZADOS"" items=5 leftItems=0 rightItems=0
",Log,981aa07d-2b37-4f0d-9e83-87f869f04369,533e62c9-4529-43b4-863d-ed08e7072475,e0c9df41-440f-49fb-b287-620869accbb4,info,1778300457383000
"[SLIDE-BINDING-DEBUG] stage=rendererInput module=5 slideIdx=0 layout=bullets title=""JSON: O Padrão para Troca de Dados"" itemsCount=5 leftCount=0 rightCount=0 firstItems=""JSON (JavaScript Object Notati | É independente de linguagem e ""
",Log,981aa07d-2b37-4f0d-9e83-87f869f04369,533e62c9-4529-43b4-863d-ed08e7072475,eccf3ca6-6b30-41e4-979f-8d150dd0de68,info,1778300457383000
"[SLIDE-BINDING-DEBUG] stage=rendererInput module=5 slideIdx=3 layout=code title=""Realizando Requisições HTTP com requests"" itemsCount=4 leftCount=0 rightCount=0 firstItems=""A biblioteca requests simplifi | Use requests.get() para buscar""
",Log,981aa07d-2b37-4f0d-9e83-87f869f04369,533e62c9-4529-43b4-863d-ed08e7072475,0b84e8a7-ab4d-4bc5-817b-d3911fe77757,info,1778300457383000
"[LAYOUT-REGION-DEBUG] slide=? field=slide_label accepted=true promotionDetected=false label=""CÓDIGO""
",Log,981aa07d-2b37-4f0d-9e83-87f869f04369,533e62c9-4529-43b4-863d-ed08e7072475,28d74bbb-d10f-4a48-9a34-fb5840c2fc56,info,1778300457383000
"[SLIDE-BINDING-DEBUG] stage=rendererInput module=5 slideIdx=2 layout=bullets title=""APIs Web: Comunicação entre Aplicações"" itemsCount=5 leftCount=0 rightCount=0 firstItems=""APIs Web são interfaces que pe | APIs RESTful utilizam métodos ""
",Log,981aa07d-2b37-4f0d-9e83-87f869f04369,533e62c9-4529-43b4-863d-ed08e7072475,530deaed-cf2e-4ab5-a59a-01ca7f4f8ed0,info,1778300457383000
